Date,Hour,Nuclear,Gas,Hydro,Wind,Solar,Biofuel,Total
2021-03-28,8,7805,231,4492,1652,15,0,14195
2021-03-28,9,7426,267,5304,1752,29,0,14778
2021-03-28,10,7015,623,5561,2572,40,0,15811
2021-03-28,11,7017,563,4344,2911,69,0,14904
2021-03-28,12,7014,332,4331,3229,52,0,14958
2021-03-28,13,7018,231,4459,3578,64,0,15350
2021-03-28,14,7013,232,4101,3994,86,0,15426
2021-03-28,15,7008,231,4028,4312,122,0,15701
2021-03-28,16,7011,231,4241,4453,101,0,16037
2021-03-28,17,7004,231,4687,4480,44,0,16446
2021-03-28,18,7007,249,4176,4461,22,0,15915
2021-03-28,19,7001,259,4464,4379,0,1,16104
2021-03-28,20,7003,260,4449,4294,0,3,16009
2021-03-28,21,7004,261,4303,4260,0,0,15828
2021-03-28,22,7006,263,4062,3955,0,0,15286
2021-03-28,23,6999,269,3585,3725,0,0,14578
2021-03-28,24,7001,352,3581,3176,0,0,14110
2021-03-29,1,7001,434,3493,2993,0,1,13922
2021-03-29,2,7004,447,3338,2803,0,11,13603
2021-03-29,3,7002,478,3352,2740,0,15,13587
2021-03-29,4,7001,664,3335,2872,0,16,13888
2021-03-29,5,6998,937,3797,2511,0,23,14266
2021-03-29,6,6999,1232,4352,2072,2,39,14696
2021-03-29,7,6999,1759,4991,1488,7,71,15315
2021-03-29,8,7000,1787,4812,1175,74,141,14989
2021-03-29,9,6995,1402,4230,1060,191,131,14009
2021-03-29,10,6999,1396,4187,951,301,101,13935
2021-03-29,11,6998,1502,4453,802,339,108,14202
2021-03-29,12,6998,1527,4441,897,354,130,14347
2021-03-29,13,6995,1421,3888,1049,379,95,13827
2021-03-29,14,6987,1319,3797,962,406,92,13563
2021-03-29,15,6980,1393,3881,615,412,91,13372
2021-03-29,16,6982,1485,3984,690,369,91,13601
2021-03-29,17,6986,1551,4032,1309,233,92,14203
2021-03-29,18,6990,1582,4208,1626,85,93,14584
2021-03-29,19,6990,1561,4756,1716,8,93,15124
2021-03-29,20,6990,1534,4874,2493,0,92,15983
2021-03-29,21,6983,793,4523,2788,0,92,15179
2021-03-29,22,6974,501,4276,3059,0,44,14854
2021-03-29,23,6973,424,4101,3149,0,24,14671
2021-03-29,24,6986,315,3702,3475,0,18,14496
2021-03-30,1,6987,266,3345,3765,0,18,14381
2021-03-30,2,6983,266,3311,3276,0,17,13853
2021-03-30,3,6971,266,3244,3691,0,16,14188
2021-03-30,4,6984,266,3245,3638,0,17,14150
2021-03-30,5,6981,332,3542,3563,0,24,14442
2021-03-30,6,6983,412,3601,4024,2,31,15053
2021-03-30,7,6981,508,4254,4376,21,40,16180
2021-03-30,8,6977,532,4239,4038,124,44,15954
2021-03-30,9,6978,531,4414,3604,272,39,15838
2021-03-30,10,6989,522,4438,3169,386,41,15545
2021-03-30,11,6983,505,4182,3399,409,38,15516
2021-03-30,12,6979,506,4096,3287,421,33,15322
2021-03-30,13,6977,347,4129,3368,401,32,15254
2021-03-30,14,6976,276,4088,3372,388,31,15131
2021-03-30,15,6976,350,3956,3465,346,31,15124
2021-03-30,16,6977,423,4076,3700,266,31,15473
2021-03-30,17,6970,494,4316,4110,143,31,16064
2021-03-30,18,7066,488,4668,3868,61,31,16182
2021-03-30,19,7201,490,4736,4101,4,31,16563
2021-03-30,20,7260,484,4676,4200,0,31,16651
2021-03-30,21,7413,486,4656,3646,0,31,16232
2021-03-30,22,7399,487,4508,2972,0,31,15397
2021-03-30,23,7365,357,4131,2386,0,26,14265
2021-03-30,24,7369,268,3839,1976,0,16,13468
2021-03-31,1,7422,269,3275,2107,0,15,13088
2021-03-31,2,7536,343,3260,1774,0,15,12928
2021-03-31,3,7542,384,3242,1638,0,15,12821
2021-03-31,4,7542,442,3319,1554,0,14,12871
2021-03-31,5,7542,584,3545,1919,0,18,13608
2021-03-31,6,7537,617,3797,2484,1,27,14463
2021-03-31,7,7536,656,4642,1934,3,37,14808
2021-03-31,8,7531,910,4953,1584,18,47,15043
2021-03-31,9,7529,982,4208,1666,53,47,14485
2021-03-31,10,7527,846,3870,1608,84,48,13983
2021-03-31,11,7534,591,3986,1808,117,43,14079
2021-03-31,12,7531,617,4213,1923,115,31,14430
2021-03-31,13,7534,535,4030,1905,150,30,14184
2021-03-31,14,7531,465,4000,1777,181,30,13984
2021-03-31,15,7532,483,3814,1859,175,30,13893
2021-03-31,16,7534,525,4028,1935,153,30,14205
2021-03-31,17,7535,662,4319,1920,94,30,14560
2021-03-31,18,7535,696,4359,1815,39,30,14474
2021-03-31,19,7535,658,4528,1964,3,30,14718
2021-03-31,20,7531,629,5197,2181,0,30,15568
2021-03-31,21,7542,617,5002,2176,0,30,15367
2021-03-31,22,7637,450,4799,2151,0,30,15067
2021-03-31,23,7647,405,4284,2038,0,22,14396
2021-03-31,24,7645,233,4119,2103,0,17,14117
2021-04-01,1,7638,227,3444,2506,0,14,13829
2021-04-01,2,7642,228,2970,2998,0,15,13853
2021-04-01,3,7645,229,3099,3077,0,15,14065
2021-04-01,4,7681,314,3023,3042,0,15,14075
2021-04-01,5,7689,332,3133,2974,0,19,14147
2021-04-01,6,7691,375,3840,2712,2,27,14647
2021-04-01,7,7687,437,4270,2703,8,30,15135
2021-04-01,8,7683,428,4247,3161,57,30,15606
2021-04-01,9,7684,429,4160,3477,138,30,15918
2021-04-01,10,7682,431,4111,3199,209,30,15662
2021-04-01,11,7682,430,4206,3350,195,30,15893
2021-04-01,12,7678,429,3887,2870,216,31,15111
2021-04-01,13,7679,286,3832,2547,148,31,14523
2021-04-01,14,7694,211,3738,2928,192,31,14794
2021-04-01,15,7706,309,3735,3229,170,31,15180
2021-04-01,16,7691,486,3911,2649,194,31,14962
2021-04-01,17,7837,727,4084,3265,184,31,16128
2021-04-01,18,7924,868,4206,2732,83,30,15843
2021-04-01,19,7933,873,4449,2916,8,30,16209
2021-04-01,20,7925,873,4710,3533,0,30,17071
2021-04-01,21,7928,874,4806,3254,0,30,16892
2021-04-01,22,7940,871,4967,2725,0,30,16533
2021-04-01,23,7946,599,4950,2490,0,14,15999
2021-04-01,24,7955,187,4513,2355,0,0,15010
2021-04-02,1,7953,123,3980,2253,0,0,14309
2021-04-02,2,7947,122,3746,2221,0,0,14036
2021-04-02,3,7970,120,3800,2253,0,0,14143
2021-04-02,4,7979,120,3432,2237,0,0,13768
2021-04-02,5,8108,121,3814,2087,0,0,14130
2021-04-02,6,8295,123,4482,1901,2,0,14803
2021-04-02,7,8444,125,5059,1549,26,0,15203
2021-04-02,8,8435,124,4906,1163,153,0,14781
2021-04-02,9,8443,124,4586,1370,312,0,14835
2021-04-02,10,8444,123,4393,1261,413,0,14634
2021-04-02,11,8455,123,4580,1132,432,0,14722
2021-04-02,12,8448,125,4321,1640,433,0,14967
2021-04-02,13,8451,231,4028,1302,433,0,14445
2021-04-02,14,8460,281,3891,1110,399,0,14141
2021-04-02,15,8474,343,3902,852,331,0,13902
2021-04-02,16,8474,344,3983,897,299,0,13997
2021-04-02,17,8482,345,4882,987,198,0,14894
2021-04-02,18,8570,358,5350,748,78,0,15104
2021-04-02,19,8585,348,5425,598,9,4,14969
2021-04-02,20,8583,390,6002,598,0,2,15575
2021-04-02,21,8585,217,5401,599,0,0,14802
2021-04-02,22,8580,124,4803,570,0,0,14077
2021-04-02,23,8577,123,4442,700,0,0,13842
2021-04-02,24,8581,123,4090,1002,0,0,13796
2021-04-03,1,8592,123,3460,1216,0,0,13391
2021-04-03,2,8591,124,3381,1477,0,0,13573
2021-04-03,3,8591,123,3398,1579,0,0,13691
2021-04-03,4,8600,123,3294,1617,0,0,13634
2021-04-03,5,8629,123,3512,1674,0,0,13938
2021-04-03,6,8634,123,3565,1942,2,0,14266
2021-04-03,7,8640,124,3684,1912,20,0,14380
2021-04-03,8,8640,123,3926,1980,80,0,14749
2021-04-03,9,8638,124,3924,2029,124,0,14839
2021-04-03,10,8638,123,3784,2188,231,0,14964
2021-04-03,11,8631,123,3583,2075,314,0,14726
2021-04-03,12,8636,124,3400,2107,353,0,14620
2021-04-03,13,8636,124,3345,2119,333,0,14557
2021-04-03,14,8633,124,3316,1888,300,0,14261
2021-04-03,15,8636,124,3428,2090,238,0,14516
2021-04-03,16,8638,126,3686,2738,155,0,15343
2021-04-03,17,8643,126,4447,2666,84,0,15966
2021-04-03,18,8644,125,5027,1988,46,0,15830
2021-04-03,19,8645,126,5456,1574,7,0,15808
2021-04-03,20,8649,124,4900,1760,0,0,15433
2021-04-03,21,8640,124,4723,1830,0,0,15317
2021-04-03,22,8638,124,4701,1723,0,0,15186
2021-04-03,23,8640,125,4623,1054,0,0,14442
2021-04-03,24,8640,142,4301,899,0,0,13982
2021-04-04,1,8640,128,3246,1042,0,0,13056
2021-04-04,2,8659,125,3086,1041,0,0,12911
2021-04-04,3,8662,124,3170,1247,0,0,13203
2021-04-04,4,8662,124,3087,1290,0,0,13163
2021-04-04,5,8660,123,3403,1077,0,0,13263
2021-04-04,6,8668,124,4089,877,2,0,13760
2021-04-04,7,8670,124,4301,784,28,0,13907
2021-04-04,8,8671,123,4365,616,122,0,13897
2021-04-04,9,8665,124,4530,226,271,0,13816
2021-04-04,10,8675,124,4358,136,388,0,13681
2021-04-04,11,8683,124,4224,81,421,1,13534
2021-04-04,12,8684,124,4081,92,432,2,13415
2021-04-04,13,8683,123,3788,186,432,0,13212
2021-04-04,14,8684,122,3622,212,419,0,13059
2021-04-04,15,8685,123,3748,393,372,0,13321
2021-04-04,16,8681,123,4029,538,332,0,13703
2021-04-04,17,8684,123,4665,528,212,0,14212
2021-04-04,18,8684,124,5154,474,87,0,14523
2021-04-04,19,8681,122,4955,482,10,0,14250
2021-04-04,20,8685,123,5381,542,0,0,14731
2021-04-04,21,8686,123,5529,497,0,0,14835
2021-04-04,22,8683,122,5232,472,0,0,14509
2021-04-04,23,8685,122,4534,488,0,1,13830
2021-04-04,24,8684,123,3947,626,0,0,13380
2021-04-05,1,8681,148,3377,713,0,0,12919
2021-04-05,2,8684,152,3237,1090,0,4,13167
2021-04-05,3,8689,154,2973,1246,0,11,13073
2021-04-05,4,8692,171,2918,1335,0,15,13131
2021-04-05,5,8693,181,2945,1031,0,17,12867
2021-04-05,6,8688,202,3595,1475,2,25,13987
2021-04-05,7,8687,205,4020,1936,28,29,14905
2021-04-05,8,8683,206,4578,1700,124,29,15320
2021-04-05,9,8687,265,4816,1392,248,29,15437
2021-04-05,10,8696,312,4887,1243,324,30,15492
2021-04-05,11,8710,310,4642,939,336,30,14967
2021-04-05,12,8719,313,4968,691,301,30,15022
2021-04-05,13,8735,352,4727,924,277,29,15044
2021-04-05,14,8759,477,4173,1190,296,30,14925
2021-04-05,15,8783,547,4056,1120,265,31,14802
2021-04-05,16,8790,551,4355,1607,215,30,15548
2021-04-05,17,8821,553,4723,1864,134,31,16126
2021-04-05,18,8836,555,4864,1742,53,31,16081
2021-04-05,19,8835,558,4735,1596,7,31,15762
2021-04-05,20,8833,457,4685,1538,0,35,15548
2021-04-05,21,8860,375,4725,1552,0,35,15547
2021-04-05,22,8881,271,4586,1390,0,32,15160
2021-04-05,23,8922,208,3898,1522,0,23,14573
2021-04-05,24,8944,210,3304,1742,0,20,14220
2021-04-06,1,8937,212,3062,1629,0,15,13855
2021-04-06,2,8944,209,3026,1601,0,15,13795
2021-04-06,3,8940,276,2891,1685,0,15,13807
2021-04-06,4,8942,365,2958,1445,0,16,13726
2021-04-06,5,8943,428,3215,1190,0,18,13794
2021-04-06,6,8950,430,3948,1740,2,26,15096
2021-04-06,7,8951,430,4571,1575,33,33,15593
2021-04-06,8,8954,429,4629,1232,127,40,15411
2021-04-06,9,8954,427,4498,1664,225,35,15803
2021-04-06,10,8956,427,4538,1463,305,40,15729
2021-04-06,11,8965,281,4303,1186,366,38,15139
2021-04-06,12,8961,205,3875,1219,370,46,14676
2021-04-06,13,8948,205,4073,1128,380,44,14778
2021-04-06,14,8938,206,3865,1074,370,32,14485
2021-04-06,15,8942,207,4274,935,320,31,14709
2021-04-06,16,8944,206,4275,1039,211,31,14706
2021-04-06,17,9022,275,4951,1042,125,31,15446
2021-04-06,18,9052,361,5009,962,62,31,15477
2021-04-06,19,9065,430,5112,1045,8,34,15694
2021-04-06,20,9062,434,5148,1289,0,35,15968
2021-04-06,21,9059,431,4863,1312,0,31,15696
2021-04-06,22,9044,430,4851,1121,0,31,15477
2021-04-06,23,9049,429,4570,795,0,22,14865
2021-04-06,24,9050,426,3817,1102,0,15,14410
2021-04-07,1,9045,291,3234,1014,0,15,13599
2021-04-07,2,9056,207,3344,893,0,15,13515
2021-04-07,3,9056,207,3136,868,0,16,13283
2021-04-07,4,9061,208,3413,796,0,18,13496
2021-04-07,5,9063,206,3275,832,0,20,13396
2021-04-07,6,9065,208,3617,859,2,25,13776
2021-04-07,7,9060,209,4227,1100,16,30,14642
2021-04-07,8,9058,209,4817,833,80,30,15027
2021-04-07,9,9058,270,5056,553,176,30,15143
2021-04-07,10,9059,278,4665,424,326,30,14782
2021-04-07,11,9065,205,4324,466,378,31,14469
2021-04-07,12,9060,205,3926,407,392,30,14020
2021-04-07,13,9060,204,3811,374,390,30,13869
2021-04-07,14,9068,203,3858,412,395,30,13966
2021-04-07,15,9114,204,3836,560,381,30,14125
2021-04-07,16,9121,203,4026,433,284,30,14097
2021-04-07,17,9120,203,4059,1283,190,30,14885
2021-04-07,18,9122,205,4217,1108,73,31,14756
2021-04-07,19,9120,204,4057,1413,10,31,14835
2021-04-07,20,9118,207,4053,2374,0,31,15783
2021-04-07,21,9138,207,4029,2395,0,31,15800
2021-04-07,22,9169,208,3143,2457,0,31,15008
2021-04-07,23,9174,208,3095,1528,0,21,14026
2021-04-07,24,9177,208,2942,1508,0,16,13851
2021-04-08,1,9183,208,2881,1077,0,15,13364
2021-04-08,2,9182,207,2851,860,0,15,13115
2021-04-08,3,9174,206,2918,785,0,15,13098
2021-04-08,4,9182,206,2958,893,0,16,13255
2021-04-08,5,9179,206,2921,1189,1,19,13515
2021-04-08,6,9175,205,3083,2018,2,25,14508
2021-04-08,7,9177,205,3887,1859,28,30,15186
2021-04-08,8,9180,204,4154,1798,128,31,15495
2021-04-08,9,9182,204,3985,1752,244,30,15397
2021-04-08,10,9182,200,3732,1651,328,31,15124
2021-04-08,11,9174,198,3691,1708,393,30,15194
2021-04-08,12,9178,197,3380,1921,376,31,15083
2021-04-08,13,9182,196,3277,1876,368,31,14930
2021-04-08,14,9182,194,3240,1827,373,31,14847
2021-04-08,15,9186,194,3148,2088,363,31,15010
2021-04-08,16,9178,193,3287,2059,281,31,15029
2021-04-08,17,9181,192,3744,2543,168,31,15859
2021-04-08,18,9189,194,4332,2181,56,31,15983
2021-04-08,19,9187,202,4124,1935,8,31,15487
2021-04-08,20,9188,196,4226,1928,0,31,15569
2021-04-08,21,9186,198,3942,2141,0,32,15499
2021-04-08,22,9184,201,3937,1833,0,32,15187
2021-04-08,23,9183,201,3619,1459,0,22,14484
2021-04-08,24,9189,200,3101,991,0,17,13498
2021-04-09,1,9196,200,2884,1198,0,16,13494
2021-04-09,2,9197,197,2831,941,0,15,13181
2021-04-09,3,9194,202,2734,801,0,16,12947
2021-04-09,4,9201,212,2729,783,0,17,12942
2021-04-09,5,9190,214,2831,1098,0,23,13356
2021-04-09,6,9189,227,2855,1931,1,28,14231
2021-04-09,7,9188,203,3622,1770,22,32,14837
2021-04-09,8,9182,200,3961,2311,84,31,15769
2021-04-09,9,9184,196,4032,2151,179,31,15773
2021-04-09,10,9183,193,4242,1991,199,31,15839
2021-04-09,11,9186,193,4203,2015,216,31,15844
2021-04-09,12,9188,193,3892,2182,275,30,15760
2021-04-09,13,9195,193,3812,2214,234,31,15679
2021-04-09,14,9191,192,3490,2317,261,31,15482
2021-04-09,15,9188,193,3176,2517,257,30,15361
2021-04-09,16,9132,196,3535,2399,203,30,15495
2021-04-09,17,9134,197,3925,2538,147,34,15975
2021-04-09,18,9132,197,3916,2740,77,57,16119
2021-04-09,19,9136,194,3974,2851,16,81,16252
2021-04-09,20,9132,195,3916,3040,0,81,16364
2021-04-09,21,9127,195,3754,2754,0,80,15910
2021-04-09,22,9125,195,3365,2729,0,81,15495
2021-04-09,23,9124,146,3063,2139,0,64,14536
2021-04-09,24,9128,141,2832,1746,0,15,13862
2021-04-10,1,9130,140,2714,1495,0,0,13479
2021-04-10,2,9141,140,2754,1143,0,2,13180
2021-04-10,3,9144,140,2630,1024,0,1,12939
2021-04-10,4,9144,140,2683,952,0,0,12919
2021-04-10,5,9145,140,2837,982,1,0,13105
2021-04-10,6,9151,139,3280,1074,2,0,13646
2021-04-10,7,9149,140,3632,935,29,1,13886
2021-04-10,8,9146,140,3772,715,122,8,13903
2021-04-10,9,9140,140,3677,563,245,40,13805
2021-04-10,10,9137,140,3786,434,320,55,13872
2021-04-10,11,9132,139,3702,369,368,54,13764
2021-04-10,12,9131,140,3571,233,377,56,13508
2021-04-10,13,9134,140,3444,214,389,56,13377
2021-04-10,14,9132,140,3316,143,350,56,13137
2021-04-10,15,9135,139,3505,508,287,56,13630
2021-04-10,16,9136,140,3669,984,194,56,14179
2021-04-10,17,9131,139,3605,1296,124,54,14349
2021-04-10,18,9135,139,3909,1521,49,54,14807
2021-04-10,19,9124,141,3958,1837,8,56,15124
2021-04-10,20,9121,141,3822,1830,0,56,14970
2021-04-10,21,9127,142,3645,2042,0,56,15012
2021-04-10,22,9118,142,3486,1951,0,55,14752
2021-04-10,23,9119,141,2874,1768,0,12,13914
2021-04-10,24,9119,142,2763,1296,0,0,13320
2021-04-11,1,9120,141,2732,763,0,0,12756
2021-04-11,2,9116,141,2712,617,0,0,12586
2021-04-11,3,9113,141,2677,475,0,0,12406
2021-04-11,4,9117,141,2639,448,0,0,12345
2021-04-11,5,9121,141,2772,615,0,0,12649
2021-04-11,6,9120,142,2976,688,1,0,12927
2021-04-11,7,9117,153,3108,883,17,0,13278
2021-04-11,8,9110,161,3360,916,70,0,13617
2021-04-11,9,9108,150,3562,1241,119,0,14180
2021-04-11,10,9099,146,4260,908,152,0,14565
2021-04-11,11,9098,146,3943,776,248,0,14211
2021-04-11,12,9104,145,3625,706,247,0,13827
2021-04-11,13,9109,145,3600,718,168,0,13740
2021-04-11,14,9113,145,3308,882,137,2,13587
2021-04-11,15,9112,145,3395,1232,136,29,14049
2021-04-11,16,9111,145,4290,1329,74,66,15015
2021-04-11,17,9106,145,5102,1113,51,127,15644
2021-04-11,18,9110,146,5314,804,36,172,15582
2021-04-11,19,9109,146,4653,849,6,83,14846
2021-04-11,20,9097,146,4151,727,0,51,14172
2021-04-11,21,9106,152,4107,585,0,51,14001
2021-04-11,22,9114,156,3847,807,0,18,13942
2021-04-11,23,9097,156,3215,790,0,0,13258
2021-04-11,24,9089,157,3188,765,0,0,13199
2021-04-12,1,9095,157,2995,690,0,0,12937
2021-04-12,2,9095,157,3119,502,0,3,12876
2021-04-12,3,9116,158,3193,435,0,12,12914
2021-04-12,4,9110,156,3097,485,0,14,12862
2021-04-12,5,9108,165,2927,306,0,26,12532
2021-04-12,6,9106,193,3320,323,1,64,13007
2021-04-12,7,9098,213,4034,383,7,77,13812
2021-04-12,8,9092,212,4523,362,36,78,14303
2021-04-12,9,9087,223,5027,448,80,129,14994
2021-04-12,10,9091,363,5321,467,102,213,15557
2021-04-12,11,9093,652,4779,479,151,190,15344
2021-04-12,12,9098,739,4490,384,171,169,15051
2021-04-12,13,9097,688,4607,296,180,171,15039
2021-04-12,14,9094,736,4493,356,259,167,15105
2021-04-12,15,9103,868,4548,472,240,151,15382
2021-04-12,16,9107,915,4462,637,194,93,15408
2021-04-12,17,9102,919,4840,665,96,82,15704
2021-04-12,18,9097,917,4975,609,34,108,15740
2021-04-12,19,9091,916,5239,397,5,134,15782
2021-04-12,20,9097,915,4999,340,0,158,15509
2021-04-12,21,9095,747,4669,428,0,96,15035
2021-04-12,22,9093,441,4321,505,0,85,14445
2021-04-12,23,9091,245,4183,640,0,78,14237
2021-04-12,24,9094,210,3695,696,0,23,13718
2021-04-13,1,9097,210,3225,661,0,12,13205
2021-04-13,2,9104,210,3026,647,0,12,12999
2021-04-13,3,9105,210,3037,821,0,12,13185
2021-04-13,4,9109,209,3136,955,0,11,13420
2021-04-13,5,9107,209,3193,780,0,21,13310
2021-04-13,6,9109,210,3825,887,1,62,14094
2021-04-13,7,9106,210,4741,629,16,82,14784
2021-04-13,8,9103,210,5247,427,58,140,15185
2021-04-13,9,9107,209,4898,386,111,163,14874
2021-04-13,10,9101,209,4814,351,192,90,14757
2021-04-13,11,9113,211,4805,324,263,102,14818
2021-04-13,12,9115,211,4519,519,332,101,14797
2021-04-13,13,9112,212,4087,508,360,80,14359
2021-04-13,14,9124,213,4019,696,360,82,14494
2021-04-13,15,9118,270,3904,865,341,85,14583
2021-04-13,16,9116,350,4019,949,313,85,14832
2021-04-13,17,9120,427,4443,858,199,83,15130
2021-04-13,18,9113,429,4616,884,80,83,15205
2021-04-13,19,9107,404,4903,783,12,83,15292
2021-04-13,20,9111,419,4903,828,0,84,15345
2021-04-13,21,9107,418,4719,829,0,85,15158
2021-04-13,22,9107,419,4706,633,0,90,14955
2021-04-13,23,9117,255,3875,740,1,72,14060
2021-04-13,24,9135,213,3278,1274,1,31,13932
2021-04-14,1,9145,213,3325,794,0,16,13493
2021-04-14,2,9139,214,3365,841,0,15,13574
2021-04-14,3,9135,214,3098,922,0,16,13385
2021-04-14,4,9130,214,3370,695,0,18,13427
2021-04-14,5,9136,215,3646,645,0,42,13684
2021-04-14,6,9143,215,3903,543,2,75,13881
2021-04-14,7,9144,216,4424,330,35,84,14233
2021-04-14,8,9148,216,4986,142,143,84,14719
2021-04-14,9,9145,216,4983,84,258,86,14772
2021-04-14,10,9148,215,4807,204,355,84,14813
2021-04-14,11,9159,215,4627,466,370,84,14921
2021-04-14,12,9159,216,4356,928,385,84,15128
2021-04-14,13,9156,216,4070,1008,394,84,14928
2021-04-14,14,9157,276,4133,758,379,84,14787
2021-04-14,15,9155,340,4007,865,347,85,14799
2021-04-14,16,9153,416,4124,820,284,84,14881
2021-04-14,17,9151,423,4816,1173,183,88,15834
2021-04-14,18,9153,425,4807,1162,74,85,15706
2021-04-14,19,9148,425,4716,1027,11,86,15413
2021-04-14,20,9145,427,4644,755,0,85,15056
2021-04-14,21,9142,427,4288,395,0,83,14335
2021-04-14,22,9154,256,4039,574,0,83,14106
2021-04-14,23,9157,215,3738,650,0,37,13797
2021-04-14,24,9158,215,3756,720,0,17,13866
2021-04-15,1,9154,213,3501,539,0,17,13424
2021-04-15,2,9158,213,3383,438,0,17,13209
2021-04-15,3,9157,212,3390,480,0,17,13256
2021-04-15,4,9157,212,3224,551,0,17,13161
2021-04-15,5,9163,214,3399,400,1,37,13214
2021-04-15,6,9165,213,3632,287,2,72,13371
2021-04-15,7,9163,215,4614,543,15,84,14634
2021-04-15,8,9161,233,5232,689,66,132,15513
2021-04-15,9,9157,239,5417,803,75,213,15904
2021-04-15,10,9156,239,5329,843,71,224,15862
2021-04-15,11,9153,272,5048,825,139,219,15656
2021-04-15,12,9155,469,4988,829,169,222,15832
2021-04-15,13,9149,592,4439,905,156,170,15411
2021-04-15,14,9154,533,3961,985,161,88,14882
2021-04-15,15,9155,321,4261,1137,129,84,15087
2021-04-15,16,9150,404,4710,1139,104,115,15622
2021-04-15,17,9153,402,5191,1173,70,160,16149
2021-04-15,18,9160,384,5106,1091,31,88,15860
2021-04-15,19,9157,424,5382,1147,5,59,16174
2021-04-15,20,9149,467,5244,1154,0,90,16104
2021-04-15,21,9149,263,4704,1247,0,55,15418
2021-04-15,22,9152,216,4310,1458,0,56,15192
2021-04-15,23,9150,196,3802,1362,0,14,14524
2021-04-15,24,9146,206,3785,1230,0,0,14367
2021-04-16,1,9149,199,3234,1094,0,0,13676
2021-04-16,2,9151,192,2912,1326,0,0,13581
2021-04-16,3,9152,197,2906,1475,0,0,13730
2021-04-16,4,9156,217,2986,1372,0,0,13731
2021-04-16,5,9157,219,2877,1876,1,0,14130
2021-04-16,6,9152,217,3280,1945,2,11,14607
2021-04-16,7,9155,216,4087,2215,15,44,15732
2021-04-16,8,9148,218,4738,2120,45,54,16323
2021-04-16,9,9150,218,4790,2217,72,54,16501
2021-04-16,10,9149,221,4731,2049,160,54,16364
2021-04-16,11,9150,236,4601,2017,144,54,16202
2021-04-16,12,9145,294,4340,2070,144,54,16047
2021-04-16,13,9140,300,4166,2001,164,16,15787
2021-04-16,14,9142,364,4000,1923,185,0,15614
2021-04-16,15,9141,435,4008,1811,144,0,15539
2021-04-16,16,9140,427,4303,1684,124,0,15678
2021-04-16,17,9138,444,5119,1520,84,3,16308
2021-04-16,18,9143,461,5623,1225,34,38,16524
2021-04-16,19,9147,443,5322,1006,7,61,15986
2021-04-16,20,9145,442,5507,822,0,116,16032
2021-04-16,21,9147,444,5344,727,0,99,15761
2021-04-16,22,9146,272,5128,506,0,74,15126
2021-04-16,23,9148,221,4649,400,0,64,14482
2021-04-16,24,9148,218,3652,359,0,56,13433
2021-04-17,1,9152,220,3251,364,0,53,13040
2021-04-17,2,9161,221,3236,450,0,54,13122
2021-04-17,3,9155,221,3267,514,0,55,13212
2021-04-17,4,9149,220,3208,503,0,53,13133
2021-04-17,5,9145,242,3223,451,0,53,13114
2021-04-17,6,9149,232,3407,326,2,53,13169
2021-04-17,7,9149,232,4237,234,20,53,13925
2021-04-17,8,9157,233,5021,146,97,55,14709
2021-04-17,9,9157,233,5031,84,214,79,14798
2021-04-17,10,9159,233,4757,64,242,49,14504
2021-04-17,11,9161,232,4584,136,235,50,14398
2021-04-17,12,9158,231,4346,260,224,51,14270
2021-04-17,13,9161,231,4126,370,217,51,14156
2021-04-17,14,9158,231,3918,207,200,51,13765
2021-04-17,15,9162,231,4173,204,246,51,14067
2021-04-17,16,9157,230,4327,232,216,51,14213
2021-04-17,17,9152,230,4591,320,134,51,14478
2021-04-17,18,9159,230,4971,205,38,51,14654
2021-04-17,19,9154,230,4947,327,11,51,14720
2021-04-17,20,9151,231,5154,586,0,54,15176
2021-04-17,21,9157,232,4889,543,0,55,14876
2021-04-17,22,9152,257,4395,438,0,53,14295
2021-04-17,23,9140,239,4080,548,0,54,14061
2021-04-17,24,9152,234,3668,547,0,55,13656
2021-04-18,1,9152,231,3441,459,0,54,13337
2021-04-18,2,9150,234,3108,498,0,55,13045
2021-04-18,3,9154,234,2968,492,0,54,12902
2021-04-18,4,9150,233,2994,524,0,53,12954
2021-04-18,5,9150,233,3216,450,0,53,13102
2021-04-18,6,9149,234,3500,430,3,53,13369
2021-04-18,7,9146,234,3525,346,45,52,13348
2021-04-18,8,9144,234,3857,267,144,50,13696
2021-04-18,9,9141,233,3994,126,254,49,13797
2021-04-18,10,9144,233,3932,178,346,49,13882
2021-04-18,11,9139,232,3825,293,331,10,13830
2021-04-18,12,9136,231,3785,481,255,0,13888
2021-04-18,13,9139,230,3688,337,293,0,13687
2021-04-18,14,9146,230,3601,412,305,0,13694
2021-04-18,15,9141,229,3717,589,271,0,13947
2021-04-18,16,9147,229,4215,651,215,1,14458
2021-04-18,17,9141,229,5006,602,107,17,15102
2021-04-18,18,9144,230,5067,379,61,44,14925
2021-04-18,19,9143,230,5110,376,15,50,14924
2021-04-18,20,9138,231,4989,262,0,49,14669
2021-04-18,21,9139,231,4551,286,0,50,14257
2021-04-18,22,9139,235,4331,503,0,56,14264
2021-04-18,23,9141,233,3847,679,0,57,13957
2021-04-18,24,9144,233,3203,731,0,10,13321
2021-04-19,1,9138,232,3136,801,0,0,13307
2021-04-19,2,9146,232,3111,957,0,8,13454
2021-04-19,3,9143,232,3044,883,0,15,13317
2021-04-19,4,9138,232,2954,1401,0,16,13741
