mkt_datetime,int_nuc_sch,int_gas_sch,int_hyd_sch,int_win_sch,imp_mic_sch,imp_new_sch,imp_que_sch,ont_avg_dem,exp_mic_sch,exp_new_sch,exp_que_sch
2020-01-01T00:00,11554,216,2857,2113,0,0,9,13305,-800,-1285,-1273
2020-01-01T01:00,11554,216,2834,1595,0,0,9,12870,-800,-1285,-1273
2020-01-01T02:00,11554,216,2834,1506,0,0,9,12512,-800,-1390,-1273
2020-01-01T03:00,11554,216,2835,1592,0,0,9,12370,-800,-1443,-1273
2020-01-01T04:00,11554,216,2911,1479,0,0,9,12469,-800,-1440,-1273
2020-01-01T05:00,11554,216,2917,1561,0,0,9,12584,-800,-1417,-1273
2020-01-01T06:00,11554,216,3061,1430,0,0,9,12874,-800,-1404,-1273
2020-01-01T07:00,11554,216,3314,1426,0,0,9,13174,-800,-1429,-1273
2020-01-01T08:00,11554,216,3385,1956,0,0,9,13488,-800,-1729,-1273
2020-01-01T09:00,11554,216,3366,2205,0,0,9,13837,-800,-1621,-1273
2020-01-01T10:00,11554,216,3410,1818,0,0,9,14121,-800,-1100,-1273
2020-01-01T11:00,11554,216,3372,2121,0,0,9,14372,-800,-1100,-1273
2020-01-01T12:00,11554,216,3373,2315,0,0,9,14560,-800,-1100,-1273
2020-01-01T13:00,11604,216,3305,2186,0,0,9,14639,-800,-1100,-1273
2020-01-01T14:00,11554,216,3327,2490,0,0,9,14902,-800,-1100,-1180
2020-01-01T15:00,11604,216,3639,2416,0,0,9,15392,-800,-1100,-482
2020-01-01T16:00,11604,216,4011,2539,0,0,9,16007,-800,-1100,-176
2020-01-01T17:00,11604,216,4520,2503,0,0,9,16838,-800,-1100,-176
2020-01-01T18:00,11604,216,4273,2650,0,0,9,16694,-800,-1291,-176
2020-01-01T19:00,11604,216,3608,2940,0,0,9,16232,-800,-1300,-176
2020-01-01T20:00,11604,220,3504,3215,0,0,9,15901,-800,-1300,-503
2020-01-01T21:00,11604,216,3441,3451,0,0,9,15386,-800,-1401,-1076
2020-01-01T22:00,11604,216,3326,3189,0,0,9,14602,-900,-1401,-1273
2020-01-01T23:00,11604,216,3123,2246,0,0,9,13828,-900,-1155,-1273
2020-01-02T00:00,11604,216,3107,1877,0,0,9,13237,-900,-1339,-1273
2020-01-02T01:00,11604,216,3104,1639,0,0,9,12873,-900,-1444,-1273
2020-01-02T02:00,11604,216,3105,1387,0,0,9,12612,-900,-1450,-1273
2020-01-02T03:00,11604,216,3095,1037,0,0,9,12521,-900,-1349,-1273
2020-01-02T04:00,11604,216,3180,1272,0,0,9,12587,-900,-1400,-1273
2020-01-02T05:00,11604,216,3382,2114,0,0,9,12943,-900,-1450,-1273
2020-01-02T06:00,11604,216,3369,2832,0,0,9,13998,-900,-1400,-1273
2020-01-02T07:00,11604,216,3784,3394,0,0,9,15162,-900,-1621,-1178
2020-01-02T08:00,11604,254,3841,3330,0,0,9,15679,-900,-1750,-1078
2020-01-02T09:00,11604,254,3864,3479,0,0,9,15765,-900,-1750,-1078
2020-01-02T10:00,11604,275,3886,3564,0,0,9,15829,-900,-1750,-1083
2020-01-02T11:00,11604,275,3807,3209,0,0,9,15705,-900,-1400,-1273
2020-01-02T12:00,11604,254,3660,2512,0,0,9,15544,-900,-850,-1273
2020-01-02T13:00,11604,254,3655,2819,0,82,9,15796,-900,-932,-1273
2020-01-02T14:00,11604,254,3683,3150,0,82,9,16020,-900,-932,-1273
2020-01-02T15:00,11604,254,3695,3434,0,50,9,16150,-900,-900,-1273
2020-01-02T16:00,11604,254,3827,3558,0,50,9,16769,-900,-900,-559
2020-01-02T17:00,11604,254,4058,3489,0,50,9,17420,-900,-650,-654
2020-01-02T18:00,11604,220,3953,3534,0,132,9,17341,-900,-732,-675
2020-01-02T19:00,11604,216,3842,3604,0,107,9,17232,-900,-707,-735
2020-01-02T20:00,11604,216,3611,3413,0,107,9,16952,-900,-707,-607
2020-01-02T21:00,11604,216,3573,3231,0,50,9,16258,-900,-650,-920
2020-01-02T22:00,11604,216,3476,3020,0,50,9,15421,-900,-850,-1273
2020-01-02T23:00,11604,216,3116,2477,0,0,9,14478,-900,-800,-1273
2020-01-03T00:00,11604,216,3021,1629,0,0,9,13519,-900,-800,-1273
2020-01-03T01:00,11604,216,3017,1163,0,0,48,12956,-900,-927,-1312
2020-01-03T02:00,11604,216,3118,956,0,0,48,12784,-900,-1000,-1312
2020-01-03T03:00,11604,256,3115,1116,0,0,9,12628,-900,-1000,-1273
2020-01-03T04:00,11604,276,3198,1297,0,0,9,12632,-900,-1337,-1273
2020-01-03T05:00,11644,301,3383,1624,0,0,9,12906,-900,-1362,-1055
2020-01-03T06:00,11644,321,3862,1437,0,0,9,14038,-900,-1304,-299
2020-01-03T07:00,12129,376,4248,936,0,0,9,15265,-900,-1186,-178
2020-01-03T08:00,11629,444,4410,936,0,0,9,15660,-830,-865,-178
2020-01-03T09:00,11644,464,4187,929,0,0,9,15929,-773,-492,-178
2020-01-03T10:00,11664,660,4530,784,0,0,9,16139,-874,-642,-178
2020-01-03T11:00,11644,891,4539,441,0,60,9,16205,-892,-525,-178
2020-01-03T12:00,11644,977,4605,375,0,75,330,16385,-900,-770,-178
2020-01-03T13:00,11644,969,4714,281,0,175,136,16573,-900,-725,-176
2020-01-03T14:00,11669,939,4708,478,0,60,57,16562,-900,-598,-176
2020-01-03T15:00,11669,1025,4933,416,0,60,57,16647,-900,-720,-176
2020-01-03T16:00,11669,1327,5146,422,0,25,57,17040,-900,-726,-176
2020-01-03T17:00,11689,1357,5569,390,0,0,329,17514,-900,-945,-176
2020-01-03T18:00,11714,1335,5558,389,0,0,329,17367,-900,-981,-178
2020-01-03T19:00,11714,1319,5280,337,0,0,320,17048,-900,-1073,-178
2020-01-03T20:00,11714,972,4938,337,0,0,330,16605,-1131,-612,-178
2020-01-03T21:00,11714,796,4932,382,0,0,295,16271,-1214,-577,-178
2020-01-03T22:00,11724,422,4630,419,0,0,48,15437,-1064,-480,-178
2020-01-03T23:00,11904,402,3565,430,0,0,239,14429,-1263,-510,-178
2020-01-04T00:00,11784,276,3683,507,0,0,48,13826,-1383,-860,-176
2020-01-04T01:00,11794,264,3621,429,0,0,9,13255,-1450,-1003,-176
2020-01-04T02:00,11824,216,3231,397,0,0,9,12950,-1450,-835,-176
2020-01-04T03:00,11844,216,3297,408,0,0,9,12838,-1450,-1110,-176
2020-01-04T04:00,11854,216,3309,395,0,0,9,12846,-1450,-1110,-178
2020-01-04T05:00,11904,352,3509,358,0,0,9,13022,-1342,-1360,-176
2020-01-04T06:00,11904,352,3846,324,0,0,68,13524,-1238,-1080,-176
2020-01-04T07:00,11894,352,4295,421,0,0,48,14377,-1116,-930,-176
2020-01-04T08:00,11884,352,4509,532,0,0,324,15281,-1053,-1021,-176
2020-01-04T09:00,11884,276,4812,560,0,0,243,15932,-1182,-799,-176
2020-01-04T10:00,11884,352,5027,588,0,0,160,16142,-1204,-836,-176
2020-01-04T11:00,11884,356,4765,625,0,0,1130,16193,-1450,-1144,-176
2020-01-04T12:00,11884,352,4741,777,0,0,1059,16155,-1450,-1259,-176
2020-01-04T13:00,11884,367,4667,987,0,0,389,16098,-1248,-1034,-176
2020-01-04T14:00,11884,241,4291,1140,0,0,1212,16164,-1248,-1136,-178
2020-01-04T15:00,11884,381,4071,1309,0,0,1306,16281,-1247,-1222,-178
2020-01-04T16:00,11884,396,4724,1606,0,0,1314,16839,-1450,-1215,-178
2020-01-04T17:00,11884,532,5172,1763,0,0,848,17593,-1408,-1234,-178
2020-01-04T18:00,11884,532,5102,2014,0,0,691,17343,-1450,-1373,-178
2020-01-04T19:00,11884,532,4942,2061,0,0,235,16874,-1450,-1214,-178
2020-01-04T20:00,11884,352,4531,2061,0,0,258,16259,-1450,-1192,-178
2020-01-04T21:00,11884,237,4261,2309,0,0,48,15767,-1450,-1209,-178
2020-01-04T22:00,11884,216,4006,2191,0,0,9,15295,-1450,-1134,-178
2020-01-04T23:00,11884,216,3170,2353,0,0,9,14533,-1450,-1159,-225
2020-01-05T00:00,11884,216,3137,2289,0,0,9,13862,-1450,-1450,-468
2020-01-05T01:00,11884,216,3132,2364,0,0,9,13460,-1450,-1450,-927
2020-01-05T02:00,11884,216,3119,2257,0,0,9,13223,-1450,-1450,-976
2020-01-05T03:00,11884,216,3100,2032,0,0,9,12964,-1450,-1450,-1273
2020-01-05T04:00,11884,216,3123,2155,0,0,9,13024,-1450,-1450,-1125
2020-01-05T05:00,11884,216,3214,2039,0,0,9,13233,-1450,-1450,-1163
2020-01-05T06:00,11884,220,3476,1915,0,0,48,13682,-1450,-1450,-448
2020-01-05T07:00,11884,220,3503,1621,0,0,48,14348,-1450,-1113,-178
2020-01-05T08:00,11884,216,3913,1416,0,0,48,14905,-1450,-1036,-178
2020-01-05T09:00,11884,216,4250,1339,0,0,48,15292,-1450,-1041,-178
2020-01-05T10:00,11884,216,4347,1289,0,0,48,15414,-1450,-925,-178
2020-01-05T11:00,11884,216,4311,1344,0,0,9,15333,-1450,-1114,-178
2020-01-05T12:00,11884,260,4339,1363,0,0,9,15383,-1450,-1189,-178
2020-01-05T13:00,11884,296,4581,1497,0,0,9,15474,-1450,-1343,-210
2020-01-05T14:00,11884,411,4323,1724,0,0,9,15618,-1450,-1230,-210
2020-01-05T15:00,11791,687,4865,1892,0,0,34,15974,-1450,-1277,-208
2020-01-05T16:00,11884,717,5294,1879,0,0,342,17138,-1450,-1043,-176
2020-01-05T17:00,11884,857,5397,2200,0,0,355,18177,-1218,-1252,-176
2020-01-05T18:00,11884,707,5327,2477,0,0,509,18120,-1450,-1299,-176
2020-01-05T19:00,11884,662,5278,2592,0,0,438,17776,-1450,-1474,-178
2020-01-05T20:00,11884,402,4879,2732,0,0,48,16970,-1450,-1451,-178
2020-01-05T21:00,11884,402,4333,2895,0,0,48,16464,-1450,-1485,-178
2020-01-05T22:00,11884,402,3627,2958,0,0,48,15764,-1450,-1450,-178
2020-01-05T23:00,11884,402,3125,3077,0,0,9,14763,-1450,-1450,-790
2020-01-06T00:00,11884,216,3042,3090,0,0,9,14099,-1450,-1450,-1180
2020-01-06T01:00,11884,216,3043,2829,0,0,9,13727,-1450,-1450,-1273
2020-01-06T02:00,11884,216,3013,2781,0,0,9,13582,-1450,-1450,-1273
2020-01-06T03:00,11884,216,3014,2924,0,0,9,13598,-1450,-1450,-1273
2020-01-06T04:00,11884,216,3139,3035,0,0,9,13727,-1450,-1450,-1273
2020-01-06T05:00,11884,216,3207,3523,0,0,9,14378,-1450,-1450,-718
2020-01-06T06:00,11884,216,3521,3590,0,0,9,15529,-1450,-1275,-192
2020-01-06T07:00,11884,216,4135,3589,0,0,9,17029,-1450,-1439,-123
2020-01-06T08:00,11884,216,4482,3577,0,0,9,17605,-1450,-1392,-132
2020-01-06T09:00,11884,277,4551,3410,0,0,9,17563,-1450,-1342,-162
2020-01-06T10:00,11884,216,4203,3548,0,0,9,17274,-1450,-1513,-153
2020-01-06T11:00,11884,226,3857,3594,0,0,48,17153,-1450,-1319,-171
2020-01-06T12:00,11884,226,4088,3429,0,0,48,17154,-1450,-1291,-171
2020-01-06T13:00,11884,216,4381,3124,0,0,48,17235,-1450,-1304,-171
2020-01-06T14:00,11884,216,4178,3235,0,0,48,16966,-1450,-1422,-153
2020-01-06T15:00,11884,220,4789,3268,0,0,48,16937,-1450,-1385,-245
2020-01-06T16:00,11884,216,5098,3759,0,0,48,17737,-1450,-1249,-295
2020-01-06T17:00,11884,246,5662,3737,0,0,48,18799,-1450,-1545,-295
2020-01-06T18:00,11884,248,5689,3696,0,0,48,18759,-1450,-1621,-267
2020-01-06T19:00,12054,265,5648,3475,0,0,48,18609,-1450,-1598,-267
2020-01-06T20:00,11919,216,4679,3185,79,0,48,18243,-684,-1292,-255
2020-01-06T21:00,11919,216,4379,3174,0,0,48,17608,-971,-1254,-251
2020-01-06T22:00,11919,216,3537,2960,0,0,48,16425,-898,-1232,-290
2020-01-06T23:00,11934,216,3193,2715,0,0,48,15183,-821,-1450,-745
2020-01-07T00:00,11974,216,3098,2450,0,0,48,14519,-1132,-1450,-510
2020-01-07T01:00,12019,216,3026,2068,0,0,48,14196,-1234,-1450,-320
2020-01-07T02:00,12019,216,3027,1650,0,0,48,14055,-1278,-1262,-386
2020-01-07T03:00,12019,216,3086,1387,0,0,48,14057,-1250,-1058,-296
2020-01-07T04:00,12049,216,3513,1173,0,0,48,14230,-1280,-999,-102
2020-01-07T05:00,12049,351,4308,1078,0,0,116,14904,-1364,-1036,-100
2020-01-07T06:00,12049,351,4972,1006,0,0,1072,15957,-1386,-1278,-153
2020-01-07T07:00,12049,351,5276,1056,0,0,636,17318,-1303,-880,-124
2020-01-07T08:00,12049,351,5236,1153,0,0,831,17709,-1246,-930,-101
2020-01-07T09:00,12049,276,5135,1195,0,0,783,17738,-1291,-925,-71
2020-01-07T10:00,12049,316,4732,1275,0,0,624,17506,-1286,-932,-71
2020-01-07T11:00,12049,356,4705,1461,0,0,696,17392,-1450,-1157,-71
2020-01-07T12:00,12049,458,4603,1459,0,0,516,17299,-1450,-1038,-103
2020-01-07T13:00,12049,471,4630,1450,0,0,214,17274,-1450,-728,-103
2020-01-07T14:00,12049,567,4130,1635,0,0,198,17030,-1450,-847,-103
2020-01-07T15:00,12049,582,4976,1802,0,0,198,17132,-1450,-1211,-105
2020-01-07T16:00,12049,596,5343,2036,0,0,643,17847,-1450,-1318,-126
2020-01-07T17:00,12044,647,5559,2258,0,0,226,18790,-1227,-1292,-73
2020-01-07T18:00,12044,586,5772,2595,0,0,475,18727,-1450,-1495,-126
2020-01-07T19:00,12044,402,5399,3069,0,0,226,18420,-1450,-1486,-126
2020-01-07T20:00,12044,402,4444,3223,0,0,226,17757,-1450,-1408,-103
2020-01-07T21:00,12044,402,4170,3103,0,0,226,17018,-1450,-1666,-73
2020-01-07T22:00,12044,216,3599,3168,0,0,48,15983,-1450,-1450,-163
2020-01-07T23:00,12064,216,3254,2608,0,0,48,14911,-1450,-1368,-746
2020-01-08T00:00,12064,216,3065,2971,0,0,48,14522,-1450,-1371,-1174
2020-01-08T01:00,12064,216,3120,2847,0,0,48,14190,-1450,-1450,-1074
2020-01-08T02:00,12084,216,3084,2622,0,0,48,13950,-1450,-1450,-1118
2020-01-08T03:00,12084,216,3096,2730,0,0,48,13890,-1450,-1450,-1258
2020-01-08T04:00,12109,216,3193,3059,0,0,48,13982,-1450,-1450,-1238
2020-01-08T05:00,12109,216,3378,3355,0,0,9,14689,-1450,-1400,-929
2020-01-08T06:00,12124,216,3779,3433,0,0,9,15933,-1450,-1400,-234
2020-01-08T07:00,12124,216,4036,3479,0,0,9,17307,-1450,-1560,-64
2020-01-08T08:00,12124,216,3887,3499,0,0,9,17664,-1450,-1258,-94
2020-01-08T09:00,12124,220,3956,3503,0,0,9,17666,-1450,-1391,-94
2020-01-08T10:00,12124,256,3889,3548,0,0,9,17660,-1450,-1528,-116
2020-01-08T11:00,12124,296,3843,3385,0,0,9,17534,-1450,-1474,-113
2020-01-08T12:00,12124,426,3908,3420,0,0,9,17516,-1200,-1439,-595
2020-01-08T13:00,12124,566,3888,3342,0,0,9,17640,-1200,-1484,-590
2020-01-08T14:00,12124,830,3879,2438,51,0,9,17559,-1159,-1025,-630
2020-01-08T15:00,12129,848,4284,2830,0,0,9,17824,-980,-1226,-630
2020-01-08T16:00,12129,848,4504,3130,45,0,48,18521,-887,-1276,-445
2020-01-08T17:00,12129,848,5446,2741,45,0,9,19599,-1075,-1121,-65
2020-01-08T18:00,12129,848,5893,2452,45,0,9,19662,-1040,-1106,-65
2020-01-08T19:00,12129,848,6008,1965,0,0,173,19542,-1060,-1026,-65
2020-01-08T20:00,12129,728,5779,1535,0,0,646,19349,-995,-931,-65
2020-01-08T21:00,12129,608,5602,750,0,0,881,18645,-1027,-710,-65
2020-01-08T22:00,12129,216,5265,553,0,0,540,17679,-793,-560,-65
2020-01-08T23:00,12129,216,4946,397,35,0,48,16657,-743,-616,-65
2020-01-09T00:00,12129,276,4616,345,0,0,198,15802,-1429,-582,-66
2020-01-09T01:00,12129,216,4439,413,0,0,48,15342,-1249,-764,-66
2020-01-09T02:00,12129,216,4327,533,0,0,48,15096,-1354,-913,-66
2020-01-09T03:00,12129,216,4436,586,0,0,48,15061,-1404,-970,-66
2020-01-09T04:00,12129,250,4687,664,0,0,48,15400,-1450,-968,-287
2020-01-09T05:00,12129,276,4788,977,0,0,603,15950,-1450,-931,-285
2020-01-09T06:00,12129,351,4864,1346,0,0,1229,17200,-1351,-1047,-285
2020-01-09T07:00,12129,261,4932,1806,0,0,983,18750,-1058,-879,-285
2020-01-09T08:00,12129,242,5032,2410,0,0,970,18776,-1293,-1285,-285
2020-01-09T09:00,12129,216,4547,2985,0,0,836,18444,-1428,-1365,-287
2020-01-09T10:00,12129,216,4249,3162,0,0,380,18170,-1206,-1311,-287
2020-01-09T11:00,12129,216,4275,3365,50,0,364,17947,-1500,-1461,-287
2020-01-09T12:00,12129,216,4032,3420,50,0,445,17808,-1500,-1526,-287
2020-01-09T13:00,12129,216,3945,3465,50,0,403,17771,-1500,-1539,-287
2020-01-09T14:00,12129,276,4587,3436,0,0,209,17992,-1450,-1745,-287
2020-01-09T15:00,12129,274,4650,3494,0,0,148,18150,-1429,-1750,-336
2020-01-09T16:00,12129,216,5083,3443,0,0,375,18739,-1325,-1700,-336
2020-01-09T17:00,12129,226,5131,3505,0,0,913,19448,-1302,-1300,-356
2020-01-09T18:00,12129,216,5208,3607,0,0,696,19586,-1427,-1072,-364
2020-01-09T19:00,12129,216,5211,3798,0,0,358,19352,-1362,-1046,-364
2020-01-09T20:00,12129,216,4781,3845,0,0,109,18936,-1400,-833,-373
2020-01-09T21:00,12129,216,3912,3861,0,0,9,18169,-1450,-685,-285
2020-01-09T22:00,11609,216,3476,3980,0,0,48,17131,-1450,-787,-285
2020-01-09T23:00,11609,216,3074,4049,0,0,48,15998,-1450,-1145,-340
2020-01-10T00:00,11609,216,2957,2964,0,0,48,14821,-1450,-1266,-561
2020-01-10T01:00,11609,216,2956,2680,0,0,48,14263,-1450,-1276,-561
2020-01-10T02:00,11609,216,2840,2329,0,0,48,13854,-1450,-1386,-561
2020-01-10T03:00,11609,216,2841,2074,0,0,48,13628,-1450,-1450,-560
2020-01-10T04:00,11609,216,2863,2271,0,0,48,13813,-1450,-1450,-560
2020-01-10T05:00,11609,216,3024,3236,0,0,48,14376,-1450,-1450,-560
2020-01-10T06:00,11609,216,3457,3906,0,0,48,15446,-1450,-1400,-415
2020-01-10T07:00,11609,216,3783,3793,0,0,48,16711,-1450,-1099,-315
2020-01-10T08:00,11609,202,3703,3608,0,0,48,17177,-1450,-927,-281
2020-01-10T09:00,11609,220,3724,3522,0,0,48,17315,-1299,-1036,-542
2020-01-10T10:00,11609,220,3838,3531,0,0,48,17469,-1153,-1102,-512
2020-01-10T11:00,11609,230,3834,3414,0,0,48,17578,-1185,-1024,-526
2020-01-10T12:00,11609,358,3844,3119,0,0,48,17448,-1176,-1128,-302
2020-01-10T13:00,11609,358,3875,2865,0,0,48,17518,-1212,-1101,-201
2020-01-10T14:00,11609,359,3877,2596,0,0,48,17429,-1188,-807,-63
2020-01-10T15:00,11609,431,4737,2114,0,0,48,17457,-1142,-782,-116
2020-01-10T16:00,11609,431,5520,1686,0,0,48,17719,-1152,-760,-114
2020-01-10T17:00,11609,481,5691,1435,0,0,1026,18253,-1166,-1085,-114
2020-01-10T18:00,11609,456,5801,1259,0,0,1066,18264,-1046,-943,-114
2020-01-10T19:00,11609,481,5714,1211,0,0,319,17862,-871,-631,-61
2020-01-10T20:00,11609,431,5015,1166,0,0,48,17109,-675,-581,-61
2020-01-10T21:00,11609,216,5054,1280,0,0,154,16523,-984,-829,-63
2020-01-10T22:00,11609,266,4427,1463,0,0,140,15746,-1119,-910,-138
2020-01-10T23:00,11609,174,3301,1652,0,0,48,14701,-1075,-753,-138
2020-01-11T00:00,11624,174,3086,1533,0,0,9,13831,-1334,-1074,-72
2020-01-11T01:00,11624,174,3069,1783,0,0,9,13315,-1344,-1319,-465
2020-01-11T02:00,11614,174,3016,2069,0,0,9,12914,-1392,-1450,-872
2020-01-11T03:00,11614,174,3017,2273,0,0,9,12688,-1450,-1450,-1273
2020-01-11T04:00,11614,192,3206,2216,0,0,9,12789,-1450,-1429,-1273
2020-01-11T05:00,11614,192,3167,2267,0,0,9,12988,-1450,-1344,-1273
2020-01-11T06:00,11614,202,3264,2710,0,0,9,13450,-1450,-1082,-1273
2020-01-11T07:00,11614,202,3712,2525,0,0,9,14406,-1450,-744,-1273
2020-01-11T08:00,11614,202,3730,2859,0,0,9,15227,-1450,-752,-1273
2020-01-11T09:00,11614,202,3682,3136,0,0,9,15703,-1450,-661,-1273
2020-01-11T10:00,11614,202,3680,2604,0,0,9,15913,-1450,-723,-586
2020-01-11T11:00,11614,202,3639,2967,0,0,9,16334,-1450,-670,-583
2020-01-11T12:00,11614,202,3661,2889,0,0,9,16644,-1450,-581,-340
2020-01-11T13:00,11614,202,3884,2463,0,0,9,17034,-1346,-445,-88
2020-01-11T14:00,11614,226,4244,2041,0,0,9,17255,-1050,-442,-88
2020-01-11T15:00,11614,226,4895,1859,0,0,9,17378,-1221,-420,-88
2020-01-11T16:00,11614,241,4565,2050,0,5,747,17570,-1230,-465,-83
2020-01-11T17:00,11614,241,5140,2092,0,5,644,18236,-1392,-453,-132
2020-01-11T18:00,11614,241,5086,2330,0,0,300,17881,-1450,-669,-132
2020-01-11T19:00,11614,241,4985,2273,0,0,329,17289,-1407,-989,-83
2020-01-11T20:00,11614,241,4529,2248,0,0,48,16656,-1450,-615,-86
2020-01-11T21:00,11614,241,3970,2211,0,0,48,16201,-1450,-651,-117
2020-01-11T22:00,11614,241,3681,2022,0,0,48,15608,-1450,-601,-135
2020-01-11T23:00,11614,241,3530,1821,0,0,48,14726,-1450,-754,-462
2020-01-12T00:00,11614,241,3431,1718,0,0,9,14016,-1450,-1392,-298
2020-01-12T01:00,11614,241,3464,1589,0,0,48,13740,-1450,-1337,-617
2020-01-12T02:00,11614,241,3345,1982,0,0,48,13511,-1450,-1442,-1085
2020-01-12T03:00,11614,241,3384,1568,0,0,48,13372,-1450,-1232,-1085
2020-01-12T04:00,11614,241,3369,1537,0,0,48,13450,-1450,-1267,-1085
2020-01-12T05:00,11614,224,3490,2188,0,0,48,13760,-1450,-1367,-1085
2020-01-12T06:00,11614,268,3714,2291,0,0,48,14165,-1450,-1202,-1079
2020-01-12T07:00,11614,224,4418,1783,0,0,48,14696,-1450,-1040,-1085
2020-01-12T08:00,11614,224,4340,1650,0,0,48,15358,-1449,-655,-886
2020-01-12T09:00,11614,224,4394,1642,0,0,48,16065,-1450,-888,-86
2020-01-12T10:00,11614,224,4554,1559,0,0,63,16484,-1450,-745,-86
2020-01-12T11:00,11614,364,4845,887,0,0,446,16961,-1450,-425,-86
2020-01-12T12:00,11614,268,4579,801,0,0,790,17011,-1263,-419,-86
2020-01-12T13:00,11614,392,4650,635,0,0,532,16982,-1066,-511,-83
2020-01-12T14:00,11521,582,4767,363,0,0,379,16882,-965,-451,-83
2020-01-12T15:00,11614,610,4972,283,0,0,532,17114,-719,-268,-83
2020-01-12T16:00,11614,1048,4822,194,0,0,1032,17916,-733,-401,-83
2020-01-12T17:00,11614,1121,5281,186,0,0,1032,18850,-570,-275,-86
2020-01-12T18:00,11614,1121,5494,177,0,0,828,18701,-574,-326,-86
2020-01-12T19:00,11614,978,5214,218,0,0,1232,18364,-574,-587,-86
2020-01-12T20:00,11614,991,5124,280,0,0,1408,17874,-924,-741,-86
2020-01-12T21:00,11614,801,4839,348,0,0,1171,17245,-943,-716,-86
2020-01-12T22:00,11614,472,4372,430,0,0,1230,16508,-1095,-565,-83
2020-01-12T23:00,11614,348,4066,534,0,0,886,15716,-1219,-499,-83
2020-01-13T00:00,11614,331,3987,554,0,0,486,15067,-1263,-410,-86
2020-01-13T01:00,11614,384,3605,633,0,0,48,14661,-1082,-410,-86
2020-01-13T02:00,11614,414,3560,675,0,0,48,14345,-1331,-470,-86
2020-01-13T03:00,11614,599,3661,670,0,0,9,14329,-1319,-758,-86
2020-01-13T04:00,11614,980,3782,489,0,0,48,14506,-1388,-635,-83
2020-01-13T05:00,10194,1633,4134,491,0,0,859,15277,-799,-640,-86
2020-01-13T06:00,10194,2508,4519,436,0,0,847,16478,-779,-475,-261
2020-01-13T07:00,10194,2750,5153,223,0,0,534,17921,-713,-325,-261
2020-01-13T08:00,10689,2623,5035,224,0,0,509,18240,-789,-475,-261
2020-01-13T09:00,10689,2821,4873,219,0,0,577,18258,-579,-860,-261
2020-01-13T10:00,10689,2845,4844,258,0,0,823,18275,-856,-812,-261
2020-01-13T11:00,10689,2923,4780,499,0,0,959,18434,-977,-764,-261
2020-01-13T12:00,10689,2222,4835,676,0,0,748,18396,-820,-499,-261
2020-01-13T13:00,10689,2808,4841,755,0,0,426,18212,-769,-928,-261
2020-01-13T14:00,10689,2923,4870,707,0,0,48,18119,-874,-922,-261
2020-01-13T15:00,10689,3138,4956,728,0,0,109,18253,-1104,-861,-261
2020-01-13T16:00,10689,2960,5404,633,0,0,744,18772,-855,-1206,-306
2020-01-13T17:00,10399,3242,5825,254,0,25,922,19432,-535,-975,-351
2020-01-13T18:00,10399,3030,5554,141,0,29,831,19327,-350,-627,-306
2020-01-13T19:00,10399,3097,5570,281,0,0,772,19019,-654,-702,-306
2020-01-13T20:00,10399,3172,5257,179,0,0,566,18543,-606,-732,-306
2020-01-13T21:00,10399,3203,4902,186,0,0,433,17846,-660,-781,-336
2020-01-13T22:00,10399,2075,4425,196,0,0,1032,16845,-828,-637,-121
2020-01-13T23:00,10399,1166,4192,222,0,0,1032,15725,-803,-509,-86
2020-01-14T00:00,10399,655,3990,303,0,0,662,14911,-675,-502,-86
2020-01-14T01:00,10399,429,3964,401,135,0,198,14530,-464,-422,-86
2020-01-14T02:00,10449,438,3949,472,135,0,48,14245,-554,-449,-86
2020-01-14T03:00,10449,528,3514,633,260,0,348,14092,-811,-608,-86
2020-01-14T04:00,10449,1049,3723,812,0,0,48,14194,-960,-467,-86
2020-01-14T05:00,10449,1347,4026,1055,0,0,1193,14818,-1352,-875,-261
2020-01-14T06:00,10449,2148,4361,1272,0,0,993,16118,-1296,-840,-561
2020-01-14T07:00,10449,2146,4889,1266,0,0,1193,17534,-1446,-818,-561
2020-01-14T08:00,10449,1776,5007,1335,0,0,1193,17979,-1228,-798,-561
2020-01-14T09:00,10449,1710,4886,1445,0,0,1124,17976,-1287,-769,-509
2020-01-14T10:00,10449,1603,4891,1247,0,0,829,17811,-1051,-804,-309
2020-01-14T11:00,10449,1780,4874,954,0,0,1065,17763,-1062,-916,-309
2020-01-14T12:00,10449,1906,4874,506,0,0,1222,17932,-1007,-686,-309
2020-01-14T13:00,10449,1956,4858,501,0,0,1074,17902,-983,-659,-309
2020-01-14T14:00,11614,1888,4893,951,0,0,48,17947,-1301,-687,-309
2020-01-14T15:00,11614,1498,4937,946,0,0,267,18101,-1298,-528,-34
2020-01-14T16:00,11614,1752,5315,1385,0,0,0,18644,-1226,-658,-34
2020-01-14T17:00,11614,1697,5616,1490,0,0,404,19273,-1137,-777,-34
2020-01-14T18:00,11614,1417,5661,1899,0,0,416,19167,-1154,-512,-610
2020-01-14T19:00,11614,1195,5294,2014,0,0,1193,18871,-1450,-880,-609
2020-01-14T20:00,11614,410,5065,2278,0,0,1075,18205,-1450,-651,-561
2020-01-14T21:00,11614,216,4856,2232,0,0,1076,17530,-1450,-918,-461
2020-01-14T22:00,11614,216,4397,2256,0,0,243,16534,-1450,-996,-82
