ont_ene,ont_10s,ont_10n,ont_30r
88.1,20.97,20.97,0.75
84.94,17.81,17.81,0.75
88.1,20.97,20.97,0.75
85.33,18.2,18.2,0.75
85.33,18.2,18.2,0.75
85.33,18.2,18.2,0.75
85.33,18.2,18.2,0.75
85.33,18.2,18.2,0.75
85.33,18.18,18.18,0.75
85.33,18.2,18.2,0.75
85.53,17,17,0.75
85.33,18.2,18.2,0.75
