ont_ene,ont_10s,ont_10n,ont_30r
24.48,1.35,0.15,0.15
67.62,1.02,0.15,0.15
67.62,1.02,0.15,0.15
63.14,1.05,0.15,0.15
67.62,1.02,0.15,0.15
63.14,1.05,0.15,0.15
68.12,1.02,0.15,0.15
68.12,1.02,0.15,0.15
67.62,1.02,0.15,0.15
68.12,1.02,0.15,0.15
67.65,1.02,0.15,0.15
72.78,1,0.15,0.15
