ont_ene,ont_10s,ont_10n,ont_30r
165.13,77.91,30.1,9.99
130.63,43.41,30.1,30
104.05,16.83,12.64,12.64
104.22,17,12.81,4.76
92.16,9.99,0.75,0.75
104.03,16.81,12.62,4.76
104.03,16.81,12.62,4.76
104.03,16.81,12.62,4.76
104.03,16.81,12.62,4.76
87.13,6.82,0.75,0.75
87.23,6.92,0.75,0.75
87.1,6.79,0.75,0.75
