ont_ene,ont_10s,ont_10n,ont_30r
75.11,4.99,4.99,4.99
74.91,5.35,5.35,5.35
75.11,4.99,4.99,4.99
75.12,4.99,4.99,4.99
80.79,4.99,4.99,4.99
75.11,4.99,4.99,4.99
75.11,4.99,4.99,4.99
80.81,4.99,4.99,4.99
82.32,4.99,4.99,4.99
81.99,4.04,4.04,4.04
82.32,4.37,4.37,4.37
82.32,4.37,4.37,4.37
