ont_ene,ont_10s,ont_10n,ont_30r
13.32,1.41,0.15,0.15
13.32,1.41,0.15,0.15
13.31,1.41,0.15,0.15
13.32,1.41,0.15,0.15
13.32,1.41,0.15,0.15
13.31,1.41,0.15,0.15
13.32,1.41,0.15,0.15
13.33,1.41,0.15,0.15
14,1.4,0.15,0.15
14,1.4,0.15,0.15
14,1.4,0.15,0.15
13.33,1.41,0.15,0.15
