ont_ene,ont_10s,ont_10n,ont_30r
86.84,1.4,0.15,0.15
85.6,1.4,0.17,0.17
84.95,0.76,0.16,0.16
84.35,0.75,0.16,0.16
84.34,1.41,0.15,0.15
84.35,1.41,0.16,0.16
83.71,1.41,0.16,0.16
83.71,1.41,0.27,0.27
83.71,1.41,0.27,0.27
81.21,1.41,0.27,0.27
34,1.45,0.27,0.27
13.38,1.47,0.27,0.27
