ont_ene,ont_10s,ont_10n,ont_30r
65.27,1.34,0.16,0.16
15.78,1.38,0.15,0.15
15.6,1.21,0.15,0.15
14.62,0.24,0.15,0.15
14,0.15,0.15,0.15
13.36,0.15,0.15,0.15
13.37,0.15,0.15,0.15
13.37,0.15,0.15,0.15
13.36,0.15,0.15,0.15
13.36,0.15,0.15,0.15
13.35,0.15,0.15,0.15
13.35,0.15,0.15,0.15
