ont_ene,ont_10s,ont_10n,ont_30r
0,0.99,0.12,0.12
5.74,1.24,0.12,0.12
5.85,1.24,0.12,0.12
6.2,1.24,0.12,0.12
14.32,1.24,0.12,0.12
14.34,1.24,0.12,0.12
14.35,1.24,0.12,0.12
14.38,1.24,0.12,0.12
14.4,1.24,0.12,0.12
67.46,1.24,0.12,0.12
67.46,1.24,0.12,0.12
67.49,1.24,0.12,0.12
