ont_ene,ont_10s,ont_10n,ont_30r
200.12,31.31,30.1,30
156.93,31.31,30.1,30
156.93,31.31,30.1,30
151.9,31.31,30.1,30
153.4,31.31,30.1,30
150.57,30,30,30
144.01,26.57,26.57,26.57
141.31,30,30,30
129.44,30,30,30
111.39,15.75,15.75,15.75
129.44,30,30,30
108.32,12.68,12.68,12.68
