ont_ene,ont_10s,ont_10n,ont_30r
118.37,1.31,0.12,0.12
118.37,1.31,0.12,0.12
118.37,1.31,0.12,0.12
118.37,1.31,0.12,0.12
118.4,1.33,0.12,0.12
107.15,1.32,0.12,0.12
107.15,1.32,0.12,0.12
118.37,1.31,0.12,0.12
116.24,1.31,0.12,0.12
118.36,1.31,0.12,0.12
107.15,1.32,0.12,0.12
98.89,1.33,0.12,0.12
