ont_ene,ont_10s,ont_10n,ont_30r
86.8,1.34,0.37,0.37
88.07,1.23,0.37,0.37
86.87,0.27,0.27,0.1
88.01,1.16,0.37,0.37
88.07,1.22,0.37,0.37
88.09,1.24,0.27,0.27
88.09,1.24,0.27,0.27
88.13,1.28,0.27,0.1
88.17,1,0.27,0.12
88.17,1,0.27,0.1
88.27,0.27,0.27,0.1
88.17,1,0.27,0.1
