ont_ene,ont_10s,ont_10n,ont_30r
79.26,6.99,6.99,0.75
79.26,5.99,5.99,0.75
81.2,5.99,5.99,0.75
79.26,4.99,4.99,0.75
81.99,4.99,4.99,0.75
79.27,4.99,4.99,0.75
79.28,4.99,4.99,0.75
81.41,4.99,4.99,0.75
81.7,4.99,4.99,0.75
81.71,4.99,4.99,0.75
81.71,4.99,4.99,0.75
81.99,4.99,4.99,0.75
