ont_ene,ont_10s,ont_10n,ont_30r
100.12,6.99,6.99,4.83
95.65,6.99,6.99,0.75
95.78,6.99,6.99,0.75
82.74,3.46,3.46,0.75
87.03,6.99,6.99,0.75
82.61,3.33,3.33,0.75
82.61,3.06,3.06,0.75
88.97,6.99,6.99,0.75
81.71,3.06,3.06,0.64
80.26,3.06,3.06,0.1
80.64,3.06,3.06,0.1
79.42,3.06,3.06,0.1
