ont_ene,ont_10s,ont_10n,ont_30r
80.7,0.99,0.15,0.15
80.61,0.99,0.1,0.1
80.52,0.99,0.1,0.1
80.57,1.19,0.1,0.1
80.52,1.19,0.1,0.1
80.27,1.19,0.1,0.1
80.27,1.19,0.1,0.1
80.26,1.19,0.1,0.1
80.17,1.34,0.11,0.11
80.17,1.34,0.11,0.11
80.15,1.34,0.15,0.15
78.04,1.35,0.15,0.15
