ont_ene,ont_10s,ont_10n,ont_30r
76.2,1.39,0.15,0.15
59.53,1.42,0.15,0.15
59.53,1.42,0.15,0.15
59.53,1.42,0.15,0.15
59.53,1.42,0.15,0.15
14.35,1.46,0.15,0.15
14.35,1.46,0.15,0.15
59.53,1.42,0.15,0.15
14.35,1.46,0.15,0.15
14.34,1.46,0.15,0.15
14.34,1.46,0.15,0.15
14.32,1.46,0.15,0.15
