ont_ene,ont_10s,ont_10n,ont_30r
14.4,1.41,0.16,0.16
75.73,1.36,0.15,0.15
75.73,1.36,0.15,0.15
75.76,1.36,0.12,0.1
75.9,1.36,0.12,0.1
75.9,1.36,0.12,0.1
75.9,1.36,0.12,0.1
77.19,1.36,0.15,0.15
77.2,1.36,0.12,0.12
77.19,1.36,0.15,0.15
77.35,1,0.12,0.12
79.58,0.78,0.12,0.1
