ont_ene,ont_10s,ont_10n,ont_30r
81.19,7.33,7.33,0.75
81.38,7.49,7.49,0.75
82.26,6.99,6.99,0.78
81.38,7.49,7.49,0.75
81.96,7.16,7.16,0.75
81.19,7.33,7.33,0.75
80.12,6.26,6.26,0.75
80.12,6.26,6.26,0.75
80.1,6.25,6.25,1
79.84,6.03,6.03,2.53
80.01,6.2,6.2,2.69
79.35,8.65,8.65,2.04
