ont_ene,ont_10s,ont_10n,ont_30r
15.78,1.39,0.15,0.15
15.57,1.18,0.15,0.15
15.79,1.4,0.15,0.15
16,1.4,0.15,0.15
16,1.4,0.15,0.15
15.81,1.4,0.15,0.15
16,1.4,0.15,0.15
16,1.4,0.15,0.15
16,1.4,0.15,0.15
15.8,1.4,0.15,0.15
15.79,1.4,0.15,0.15
16,1.4,0.15,0.15
