ont_ene,ont_10s,ont_10n,ont_30r
108.33,37.94,37.94,0.1
111.01,40.62,40.62,0.1
131.19,48.8,48.8,0.1
111.01,40.62,40.62,0.1
120.52,46.03,46.03,0.1
108.38,31.21,31.21,0.1
111.01,33.84,33.84,0.1
108.38,31.21,31.21,0.1
111.01,33.84,33.84,0.1
111.01,33.84,33.84,0.1
110.01,32.84,32.84,0.1
108.32,31.15,31.15,0.1
