ont_ene,ont_10s,ont_10n,ont_30r
65.27,1.34,0.16,0.16
65.27,1.34,0.16,0.16
60.19,1.35,0.16,0.16
60.19,1.35,0.16,0.16
60.18,1.35,0.15,0.15
60.18,1.35,0.15,0.15
15.74,1.35,0.15,0.15
15.59,1.2,0.15,0.15
14,0.15,0.15,0.15
14.62,0.24,0.15,0.15
14,0.15,0.15,0.15
13.36,0.15,0.15,0.15
