ont_ene,ont_10s,ont_10n,ont_30r
78.83,1.28,0.75,0.75
76.75,1.35,0.75,0.75
78.8,1.35,0.89,0.89
69.57,1.36,1.36,1.36
14.45,1.4,1.4,1.4
14.4,1.4,1.4,1.4
13.39,1.4,1.4,1.4
13.37,1.4,1.4,1.4
13.36,1.4,1.4,1.4
13.34,1.4,1.4,1.4
13.33,1.4,1.4,1.4
13.31,1.4,1.4,1.4
