ont_ene,ont_10s,ont_10n,ont_30r
82.54,1.17,0.13,0.13
82.87,1.32,0.13,0.13
82.63,1.26,0.13,0.13
82.87,1.32,0.13,0.13
82.87,1.32,0.13,0.13
86.38,1.31,0.13,0.13
82.69,1.32,0.13,0.13
82.7,1.32,0.13,0.13
82.87,1.32,0.13,0.13
82.7,1.32,0.13,0.13
82.69,1.32,0.13,0.13
82.69,1.32,0.13,0.13
