ont_ene,ont_10s,ont_10n,ont_30r
14.38,0.15,0.15,0.15
14.38,0.15,0.15,0.15
14.62,0.24,0.15,0.15
15,0.62,0.15,0.15
15.55,1.17,0.15,0.15
15.59,1.2,0.15,0.15
15.79,1.4,0.15,0.15
15.79,1.4,0.15,0.15
72.24,1.35,0.15,0.15
93.42,1.33,0.15,0.15
93.41,1.33,0.15,0.15
128.63,1.3,0.75,0.75
