ont_ene,ont_10s,ont_10n,ont_30r
83.74,2.71,2.71,2.71
84.03,3,3,3
83.74,2.71,2.71,2.71
83.73,2.7,2.7,2.7
83.74,2.71,2.71,2.71
85.52,4.49,4.49,4.49
84.03,3,3,3
84.03,3,3,3
97.81,16.73,16.73,16.73
97.81,16.73,16.73,16.73
97.81,16.73,16.73,16.73
111.08,30,30,30
