ont_ene,ont_10s,ont_10n,ont_30r
69.05,14.85,14.85,14.85
72.46,12.99,12.99,12.99
76.39,10.84,10.84,10.84
76.38,10.85,10.85,10.85
76.38,10.85,10.85,10.85
76.38,10.85,10.85,10.85
77.06,9.26,9.26,9.26
77.06,9.26,9.26,9.26
77.85,10.05,10.05,10.05
77.85,10.05,10.05,10.05
78.47,9.71,9.71,9.71
79.41,9.19,9.19,9.19
