ont_ene,ont_10s,ont_10n,ont_30r
74.97,0.15,0.15,0.15
82.81,0.15,0.15,0.1
82.81,0.15,0.15,0.1
82.81,0.15,0.15,0.1
82.78,0.15,0.15,0.15
74.97,0.15,0.15,0.15
82.81,0.15,0.15,0.1
82.81,0.15,0.15,0.1
82.81,0.15,0.15,0.1
82.95,0.13,0.13,0.1
83,0.15,0.15,0.1
86.57,0.15,0.15,0.15
