ont_ene,ont_10s,ont_10n,ont_30r
14.32,0.27,0.27,0.27
14.34,0.27,0.27,0.27
14.36,0.27,0.27,0.27
14.36,0.27,0.27,0.27
14.36,0.27,0.27,0.27
14.37,0.27,0.27,0.27
14.37,0.27,0.27,0.27
14.38,0.27,0.27,0.27
14.64,0.27,0.27,0.27
14.64,0.27,0.27,0.27
15.47,1.1,0.27,0.27
19,1.22,0.27,0.27
