ont_ene,ont_10s,ont_10n,ont_30r
85.52,0.15,0.15,0.15
75.66,0.13,0.12,0.12
68.16,0.11,0.11,0.11
68.16,0.11,0.11,0.11
68.16,0.11,0.11,0.11
68.16,0.11,0.11,0.11
68.16,0.11,0.11,0.11
57.32,0.11,0.11,0.11
75.66,0.12,0.12,0.12
75.69,0.15,0.15,0.15
75.66,0.12,0.12,0.12
57.32,0.11,0.11,0.11
