ont_ene,ont_10s,ont_10n,ont_30r
5.88,1.39,0.16,0.16
6.02,1.39,0.16,0.16
6.02,1.39,0.16,0.16
7.24,1.39,0.16,0.16
14.33,1.39,0.16,0.16
14.33,1.39,0.16,0.16
14.34,1.39,0.16,0.16
14.36,1.39,0.16,0.16
14.37,1.39,0.16,0.16
65.27,1.34,0.16,0.16
71.74,1.34,0.16,0.16
76.63,1.33,0.16,0.16
