ont_ene,ont_10s,ont_10n,ont_30r
76.08,1.35,0.15,0.15
74.98,1.22,0.15,0.15
75.03,1.22,0.15,0.15
74.88,1.22,0.15,0.15
74.66,1.22,0.15,0.15
74.65,1.22,0.15,0.15
74.27,1.22,0.16,0.16
25,1.39,0.16,0.16
14.4,1.4,0.16,0.16
14.39,1.4,0.16,0.16
14.39,1.4,0.16,0.16
14.37,1.4,0.15,0.15
