ont_ene,ont_10s,ont_10n,ont_30r
14.37,1.44,0.12,0.12
14.38,1.44,0.12,0.12
14.38,1.44,0.12,0.12
14.38,1.44,0.12,0.12
14.38,1.44,0.12,0.12
14.38,1.44,0.12,0.12
14.38,1.44,0.12,0.12
14.38,1.44,0.12,0.12
14.38,1.44,0.12,0.12
14.38,1.44,0.12,0.12
14.38,1.44,0.12,0.12
14.38,1.44,0.12,0.12
