ont_ene,ont_10s,ont_10n,ont_30r
103.01,17,0.75,0.75
98.14,11.95,0.75,0.75
98.14,11.95,0.75,0.75
93.13,8.43,0.75,0.75
93.12,8.42,0.75,0.75
93.13,6.94,0.75,0.75
87.2,1.35,0.26,0.26
87.1,1.35,0.26,0.26
87.1,1.35,0.26,0.26
87.1,1.35,0.26,0.26
87.1,1.35,0.26,0.26
87.1,1.35,0.26,0.26
