ont_ene,ont_10s,ont_10n,ont_30r
78.16,1.18,0.16,0.16
76.96,0.99,0.15,0.15
76.88,0.99,0.16,0.16
75.35,0.99,0.15,0.1
76.89,1.35,0.16,0.16
75.33,1.35,0.15,0.1
75.14,1.35,0.15,0.1
74.98,2.56,0.15,0.1
72.21,4.07,0.15,0.1
72.27,4.04,0.15,0.15
72.21,4.07,0.15,0.1
72.07,4.15,0.15,0.1
