ont_ene,ont_10s,ont_10n,ont_30r
79.59,1.52,0.12,0.12
79.38,1.52,0.12,0.12
79.38,1.52,0.15,0.15
78.96,1.52,0.15,0.15
78.94,1.52,0.15,0.15
77.44,0.94,0.12,0.12
77.37,0.95,0.12,0.12
77.36,0.95,0.12,0.12
77.36,0.95,0.12,0.12
77.28,0.95,0.12,0.12
77.21,1,0.12,0.12
77.1,1.53,0.12,0.12
