ont_ene,ont_10s,ont_10n,ont_30r
10.65,1.37,0.17,0.17
7.24,1.37,0.17,0.17
7.33,1.37,0.17,0.17
5.88,1.37,0.17,0.17
5.88,1.37,0.17,0.17
5.64,1.37,0.17,0.17
5.63,1.37,0.17,0.17
3,1.37,0.17,0.17
0,1.38,0.17,0.17
0,1.38,0.17,0.17
0,1.38,0.17,0.17
0,1.38,0.17,0.17
