ont_ene,ont_10s,ont_10n,ont_30r
80.62,1.34,1.34,0.1
83.46,2.66,2.66,0.1
81.96,1.99,1.99,0.1
80.72,2.16,2.16,0.1
80.76,2,2,0.1
82.63,2,2,0.1
81.96,1.99,1.99,0.1
80.84,1.99,1.99,0.1
80.73,2.12,2.12,0.1
80.76,2,2,0.1
80.76,2,2,0.1
80.58,2.66,2.66,0.1
