ont_ene,ont_10s,ont_10n,ont_30r
82.36,1.31,0.13,0.13
79.82,1.3,0.13,0.13
79.82,1.3,0.13,0.13
79.82,1.3,0.13,0.13
79.82,1.31,0.13,0.13
79.8,1.31,0.13,0.13
79.78,1.31,0.13,0.13
79.77,1.32,0.13,0.13
79.77,1.32,0.13,0.13
77.96,1.32,0.13,0.13
77.78,1.32,0.13,0.13
77.78,1.32,0.13,0.13
