ont_ene,ont_10s,ont_10n,ont_30r
75.12,0.15,0.15,0.1
77.33,0.16,0.16,0.1
77.56,0.16,0.16,0.1
77.51,0.15,0.15,0.1
77.55,0.15,0.15,0.15
77.81,0.37,0.37,0.37
79.9,0.37,0.37,0.37
79.9,0.37,0.37,0.37
80,0.37,0.37,0.37
80.01,0.37,0.37,0.37
80.01,0.37,0.37,0.37
80.01,0.37,0.37,0.37
