ont_ene,ont_10s,ont_10n,ont_30r
77.24,1.31,0.15,0.15
77.23,1.31,0.16,0.16
77.24,1.31,0.15,0.15
77.23,1.31,0.16,0.16
76.88,1.31,0.75,0.75
76.88,1.31,0.75,0.75
77.17,1.31,0.27,0.27
77.23,1.31,0.16,0.16
77.24,1.31,0.15,0.15
77.17,1.31,0.27,0.27
76.88,1.31,0.75,0.75
77.24,1.31,0.15,0.15
