ont_ene,ont_10s,ont_10n,ont_30r
83.87,1.33,0.15,0.1
83.66,1.33,0.15,0.1
82.41,1.33,0.15,0.1
82.03,1.33,0.15,0.1
82.03,1.33,0.15,0.1
82.03,1.33,0.15,0.1
81.95,1.33,0.15,0.1
81.95,1.33,0.15,0.1
81.95,1.59,0.15,0.1
81.81,1.59,0.15,0.1
81.78,1.59,0.15,0.15
81.71,1.59,0.27,0.27
