ont_ene,ont_10s,ont_10n,ont_30r
88.43,4.24,4.24,4.24
88.43,4.24,4.24,4.24
88.18,3.99,3.99,3.99
88.18,3.99,3.99,3.99
88.17,3.98,3.98,3.98
88.17,3.98,3.98,3.98
87.82,3.63,3.63,3.63
88.17,3.98,3.98,3.98
88.43,4.24,4.24,4.24
88.43,4.24,4.24,4.24
88.43,4.24,4.24,4.24
88.43,4.24,4.24,4.24
