ont_ene,ont_10s,ont_10n,ont_30r
0,1.43,0.27,0.27
0,1.43,0.27,0.27
0,1.43,0.27,0.27
0,1.43,0.27,0.27
0,1.43,0.27,0.27
0,1.43,0.27,0.27
0,1.43,0.27,0.27
0,1.43,0.27,0.27
0,1.43,0.27,0.27
0,1.43,0.27,0.27
0,4.76,4.76,4.76
5.88,4.76,4.76,4.76
