ont_ene,ont_10s,ont_10n,ont_30r
56.8,30.1,30.1,0.1
57.85,30.1,30.1,0.1
57.85,30.1,30.1,0.1
58.08,30.1,30.1,0.1
71.7,30.1,30.1,0.1
70.82,30.1,30.1,0.1
70.81,30.1,30.1,0.1
71.7,30.1,30.1,0.1
71.7,30.1,30.1,0.1
71.7,30.1,30.1,0.1
73.89,30.1,30.1,0.1
71.84,30.1,30.1,0.1
