ont_ene,ont_10s,ont_10n,ont_30r
75.27,4.75,0.16,0.1
73.23,9.91,0.16,0.1
73.17,9.86,0.19,0.19
72.83,9.52,0.75,0.75
14.4,4.75,0.75,0.75
14.4,4.75,0.75,0.75
14,4.75,0.75,0.75
13.38,4.75,0.75,0.75
13.37,4.75,0.75,0.75
13.36,4.75,0.75,0.75
13.32,4.75,0.75,0.75
6.2,4.75,0.75,0.75
