ont_ene,ont_10s,ont_10n,ont_30r
138.95,30,30,30
138.96,30,30,30
152.32,27.98,27.98,27.98
150.06,25.72,25.72,25.72
146.61,30,30,30
112.12,19.15,19.15,19.15
149.32,24.98,24.98,24.98
138.95,30,30,30
112.02,19.05,19.05,19.05
154.46,30.1,30.1,30
102.96,17,17,9.99
112.02,19.05,19.05,19.05
