ont_ene,ont_10s,ont_10n,ont_30r
79.68,1.33,0.27,0.27
79.42,1.33,0.36,0.36
79.42,1.33,0.36,0.36
79.42,1.33,0.36,0.36
79.42,1.33,0.36,0.36
78.91,1.33,0.36,0.36
78.91,1.33,0.36,0.36
79.57,1.33,0.36,0.36
77.45,0.36,0.36,0.36
77.34,0.28,0.27,0.27
77.1,0.27,0.27,0.1
77.1,0.27,0.27,0.1
