ont_ene,ont_10s,ont_10n,ont_30r
71.99,1.25,0.75,0.75
71.99,1.25,0.75,0.75
72,1.25,0.75,0.75
74.49,1.25,0.75,0.75
74.25,1.25,0.75,0.75
74.25,1.25,0.75,0.75
74.6,1.25,0.75,0.75
74.6,1.25,0.75,0.75
74.49,1.25,0.75,0.75
73.94,1.25,0.75,0.75
73.94,1.25,0.75,0.75
73.93,1.25,0.75,0.75
