ont_ene,ont_10s,ont_10n,ont_30r
77.91,5.99,5.99,0.1
81.8,5.99,5.99,1.22
82.22,5.49,5.49,0.75
82.12,5.99,5.99,0.75
83.28,5.71,5.71,0.75
82.33,5.49,5.49,0.75
83.28,5.71,5.71,0.75
83.45,5.88,5.88,0.75
83.29,5.72,5.72,0.75
83.29,5.49,5.49,0.75
83.29,5.49,5.49,0.75
83.3,5.49,5.49,0.75
