ont_ene,ont_10s,ont_10n,ont_30r
73.2,1.36,0.27,0.27
71.22,1.36,0.16,0.1
71.08,1.36,0.16,0.1
71.08,1.36,0.1,0.1
73.2,1.35,0.1,0.1
73.2,1.35,0.1,0.1
73.17,1.36,0.27,0.27
73.2,1.36,0.27,0.27
73.15,1.36,0.27,0.27
71.22,1.36,0.16,0.1
71.08,1.36,0.16,0.1
71.08,1.36,0.16,0.1
