ont_ene,ont_10s,ont_10n,ont_30r
14.37,0.16,0.16,0.16
14.36,0.16,0.16,0.16
14.34,0.16,0.16,0.16
7.24,0.16,0.16,0.16
6.18,0.16,0.16,0.16
6.18,0.16,0.16,0.16
6.04,0.16,0.16,0.16
6.06,0.16,0.16,0.16
6.02,0.16,0.16,0.16
6,0.16,0.16,0.16
5.74,0.15,0.15,0.15
5.74,0.15,0.15,0.15
