ont_ene,ont_10s,ont_10n,ont_30r
119.23,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.05,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.23,9.99,9.99,0.1
119.05,9.99,9.99,0.1
