ont_ene,ont_10s,ont_10n,ont_30r
64.54,1.5,0.16,0.1
79.29,2,0.16,0.1
80.34,2,0.75,0.75
80.61,2,0.33,0.33
79.5,2,0.17,0.17
82.18,1.5,0.19,0.19
82.31,1.4,0.16,0.16
82.18,1.5,0.16,0.16
82.23,1.34,0.16,0.1
82.21,1.34,0.16,0.1
82.54,1.34,0.16,0.1
82.31,1.34,0.16,0.1
