ont_ene,ont_10s,ont_10n,ont_30r
75.29,4.99,4.99,0.01
73.98,10.67,10.67,0.1
73.44,10.13,10.13,0.1
73.44,10.13,10.13,0.1
73.37,10.48,10.48,0.1
73.37,10.49,10.49,0.1
73.37,10.5,10.5,0.1
73.28,11.13,11.13,0.01
73.28,11.13,11.13,0.01
73.23,11.27,11.27,0.1
73.23,11.27,11.27,0.1
73.23,11.28,11.28,0.1
