ont_ene,ont_10s,ont_10n,ont_30r
80.01,1.42,0.75,0.75
80.01,1.42,0.75,0.75
80.01,1.42,0.75,0.75
80.01,1.42,0.75,0.75
79.74,1.42,0.75,0.75
79.74,1.42,0.75,0.75
79.9,1.42,0.75,0.75
79.9,1.42,0.75,0.75
79.9,1.42,0.75,0.75
79.9,1.42,0.75,0.75
78.8,1.37,0.75,0.75
79.23,1.42,0.75,0.75
