ont_ene,ont_10s,ont_10n,ont_30r
124.87,12.84,12.84,12.84
124.88,12.85,12.85,12.85
125.01,12.98,12.98,12.98
125.01,12.98,12.98,12.98
142.03,30,30,30
142.03,30,30,30
150.91,30.1,30.1,30
149.69,30.1,30.1,30
149.69,30.1,30.1,30
152.31,30.1,30.1,30
150.91,30.1,30.1,30
149.69,30,30,30
