ont_ene,ont_10s,ont_10n,ont_30r
93.41,1.33,0.16,0.16
93.41,1.33,0.16,0.16
70.65,1.35,0.16,0.16
93.41,1.33,0.16,0.16
95.55,3.47,0.16,0.16
95.55,3.47,0.16,0.16
69.79,1.35,0.16,0.16
14.4,1.39,0.16,0.16
69.79,1.35,0.16,0.16
14.4,1.39,0.16,0.16
14.39,1.39,0.16,0.16
14.4,1.39,0.16,0.16
