ont_ene,ont_10s,ont_10n,ont_30r
81.95,1.57,1.57,1.57
82.28,1.37,1.37,1.37
82.4,1.37,1.37,1.37
82.29,1.37,1.37,1.37
82.69,1.64,1.64,1.64
82.89,1.81,1.81,1.81
82.84,1.79,1.79,1.79
82.75,1.7,1.7,1.7
82.75,1.7,1.7,1.7
82.88,1.83,1.83,1.83
83.18,2.1,2.1,2.1
83.26,2.18,2.18,2.18
