ont_ene,ont_10s,ont_10n,ont_30r
15.55,1.17,0.75,0.75
19,1.22,0.75,0.75
75.33,1.11,0.75,0.75
75.33,1.11,0.75,0.75
75.33,1.11,0.75,0.75
75.33,1.11,0.75,0.75
75.33,1.11,0.75,0.75
75.33,1.11,0.75,0.75
75.31,1.11,0.75,0.75
75.34,1.11,0.75,0.75
75.33,1.11,0.75,0.75
75.36,1.11,0.75,0.75
