ont_ene,ont_10s,ont_10n,ont_30r
88.47,1.39,0.26,0.26
88.12,1.39,0.26,0.26
88.34,1.39,0.26,0.26
88.12,1.39,0.26,0.26
87.91,1.39,0.26,0.26
87.72,1.39,0.26,0.26
87.62,1.39,0.26,0.26
87.61,1.39,0.26,0.26
87.61,1.39,0.26,0.26
88.36,1.39,0.26,0.26
86.14,1.39,0.26,0.26
86.1,1.39,0.26,0.26
