ont_ene,ont_10s,ont_10n,ont_30r
59.15,9.99,9.99,4.99
64.15,9.99,9.99,4.76
65.28,9.99,9.99,4.99
64.15,9.99,9.99,4.76
64.15,9.99,9.99,4.76
65.3,9.99,9.99,4.99
68.09,9.99,9.99,4.99
65.28,9.99,9.99,4.99
65.3,9.99,9.99,4.99
65.28,9.99,9.99,4.99
65.28,9.99,9.99,4.99
65.28,9.99,9.99,4.99
