ont_ene,ont_10s,ont_10n,ont_30r
73.13,17.66,17.66,0.1
73.23,14.99,14.99,0.1
73.23,14.99,14.99,0.1
73.23,14.99,14.99,0.1
73.23,14.99,14.99,0.1
73.23,14.99,14.99,0.1
73.28,14.99,14.99,0.01
73.37,14.99,14.99,0.1
73.37,14.99,14.99,0.1
73.28,14.99,14.99,0.01
73.37,14.99,14.99,0.1
74.24,10.94,10.94,0.1
