ont_ene,ont_10s,ont_10n,ont_30r
79.86,1.33,1.33,0.75
79.92,1.33,1.33,0.66
79.86,1.33,1.33,0.75
79.21,1.33,1.33,0.75
71.05,1.34,1.34,1.34
78.71,1.33,1.33,1.33
78.71,1.33,1.33,1.33
78.84,1.33,1.33,0.75
78.71,1.33,1.33,1.33
79.21,1.33,1.33,0.75
78.84,1.33,1.33,0.75
78.84,1.33,1.33,0.75
